69751	13.555540	1.621638	1
43726	3.269595	0.485686	1
26465	9.931412	0.572815	3
4744	2.897628	0.205580	2
54304	7.115979	0.139157	3
5399	0.000000	1.072633	2
16187	5.892704	1.487764	2
75951	11.465654	0.655842	1
55635	3.285613	1.569622	1
20024	10.744530	1.677490	3
12613	5.835061	0.558786	2
52206	2.715491	1.281702	1
78368	11.277576	0.042068	1
80082	16.112379	0.567744	1
22873	3.451053	0.632018	1
55820	3.431771	1.036175	1
32771	2.246386	1.680371	1
5371	2.076051	1.220945	2
35943	10.720763	1.529855	3
63466	7.870907	0.807263	1
38304	8.882764	0.637154	3
42468	2.482336	1.137654	1
74122	16.074478	1.575664	1
67498	8.420735	1.097153	1
6770	0.004747	1.130927	2
10137	3.675294	1.635931	2
41869	11.837573	1.402575	3
13899	3.956761	1.392025	2
69391	11.645946	0.972413	1
7790	3.201883	0.781278	2
65745	6.531931	0.732349	1
45007	4.649128	0.219268	1
13553	0.839665	0.868049	2
41394	8.420448	0.883228	3
62440	8.186285	0.717948	1
67327	14.455255	0.442165	1
6703	0.000000	0.683539	2
24170	2.276734	1.506753	1
14185	9.891502	0.187351	3
26144	3.638142	0.949216	1
45035	3.310475	0.983476	1
35927	11.031942	0.031048	3
33777	10.002791	0.233972	3
35052	0.000000	0.647036	1
43889	8.224418	0.686327	3
15519	0.000000	0.856582	2
35274	10.104420	1.171526	3
33197	10.588595	1.506962	3
71773	15.789895	0.753711	1
40450	8.227546	0.579696	3
74125	7.513763	1.547022	1
22687	2.630305	1.615754	1
72321	8.882187	1.416804	1
0	2.533620	0.925843	2
34309	13.984610	0.438084	3
13505	5.270955	0.932966	2
34975	10.285780	0.704017	3
44143	2.145570	0.771807	1
39127	11.148624	0.225561	3
46012	2.348096	1.385525	1
38046	4.672176	0.409926	1
10798	0.000000	0.286234	2
52106	4.762390	1.041612	1
70078	8.934192	0.784187	1
14271	5.170885	0.375080	2
66161	7.272926	0.027430	1
42598	10.428437	0.464990	3
